id,created_at,text,author.name,label,public_metrics.like_count,public_metrics.retweet_count,topics,main_topics,one_topic
1036935434306240513,2018-09-04T11:14:07.000Z,need talk impact artificial intelligence,The Guardian,en,39,24,"{'sequence': 'need talk impact artificial intelligence', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.4266837537288666, 0.37433427572250366, 0.33292898535728455, 0.06662862002849579, 0.006533944513648748, 0.004332520067691803, 0.00038305390626192093]}",['artificial intelligence'],artificial intelligence
491336605538713601,2014-07-21T21:39:10.000Z,scientists use wireless oculus rift replicate star trek holodeck,Daily Mail Online,en,7,9,"{'sequence': 'scientists use wireless oculus rift replicate star trek holodeck', 'labels': ['virtual reality', 'space', 'video game', 'artificial intelligence', 'robot', 'sex', 'war'], 'scores': [0.9911150336265564, 0.9439284801483154, 0.7103354930877686, 0.5290336012840271, 0.07144378870725632, 0.0004569827578961849, 0.0001531592570245266]}","['virtual reality', 'space']",virtual reality
1026016263552872448,2018-08-05T08:05:14.000Z,magical thinking machine learning wont bring reality ai closer john naughton,The Guardian,en,45,25,"{'sequence': 'magical thinking machine learning wont bring reality ai closer john naughton', 'labels': ['artificial intelligence', 'video game', 'robot', 'virtual reality', 'war', 'space', 'sex'], 'scores': [0.48138850927352905, 0.31765374541282654, 0.3077666759490967, 0.18043823540210724, 0.1512623429298401, 0.12064719945192337, 0.033207088708877563]}",['artificial intelligence'],artificial intelligence
715058660653862913,2016-03-30T06:10:44.000Z,spot robot dog wants pet,La Vanguardia,es,5,2,"{'sequence': 'spot robot dog wants pet', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9678855538368225, 0.9467894434928894, 0.8388259410858154, 0.44109734892845154, 0.28467413783073425, 0.0003701662353705615, 0.0002022868429776281]}","['artificial intelligence', 'robot']",artificial intelligence
504279697698869248,2014-08-26T14:50:23.000Z,study say workers would better boss robot via abctecnologia,ABC.es,es,7,14,"{'sequence': 'study say workers would better boss robot via abctecnologia', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'space', 'video game', 'sex', 'war'], 'scores': [0.978395938873291, 0.7352687120437622, 0.089154452085495, 0.007921095006167889, 0.0003876659902743995, 0.00029230775544419885, 0.00017509126337245107]}",['robot'],robot
827286754805719043,2017-02-02T22:45:07.000Z,finance employees vigilant rise artificial intelligence vechocron,Les Echos,fr,3,7,"{'sequence': 'finance employees vigilant rise artificial intelligence vechocron', 'labels': ['artificial intelligence', 'robot', 'virtual reality', 'video game', 'space', 'sex', 'war'], 'scores': [0.9866971969604492, 0.6597246527671814, 0.03655356541275978, 0.017084170132875443, 0.0003299893578514457, 0.00017699573072604835, 0.00014981480489950627]}",['artificial intelligence'],artificial intelligence
1113307247768215552,2019-04-03T05:08:26.000Z,jeanfranois cop lets urgently create europe artificial intelligence,Les Echos,fr,2,1,"{'sequence': 'jeanfranois cop lets urgently create europe artificial intelligence', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'war', 'space', 'sex'], 'scores': [0.9653189778327942, 0.4571787714958191, 0.03721758350729942, 0.008514232002198696, 0.0006104669300839305, 0.00041953838081099093, 0.0003813893417827785]}",['artificial intelligence'],artificial intelligence
822528284667871232,2017-01-20T19:36:39.000Z,axelle lemaire unveils plan artificial intelligence bengeorges,Les Echos,fr,3,9,"{'sequence': 'axelle lemaire unveils plan artificial intelligence bengeorges', 'labels': ['artificial intelligence', 'robot', 'video game', 'space', 'virtual reality', 'war', 'sex'], 'scores': [0.9157417416572571, 0.6709083914756775, 0.3055846095085144, 0.05358827859163284, 0.05132978782057762, 0.0017541390843689442, 0.00033506538602523506]}",['artificial intelligence'],artificial intelligence
893879275610361856,2017-08-05T17:00:01.000Z,mr robot season 3 makes leonard cohen poem creepy first trailer,Metro,en,3,0,"{'sequence': 'mr robot season 3 makes leonard cohen poem creepy first trailer', 'labels': ['artificial intelligence', 'robot', 'video game', 'space', 'virtual reality', 'sex', 'war'], 'scores': [0.9932462573051453, 0.9658440351486206, 0.8463883399963379, 0.790195643901825, 0.4133106768131256, 0.0009514304110780358, 0.0004340469604358077]}","['artificial intelligence', 'robot']",artificial intelligence
740134746269814784,2016-06-07T10:54:09.000Z,origamitweet theyre coming robot invasion already dont worry talk origami31 newsstands lastampa,La Stampa,it,0,7,"{'sequence': 'origamitweet theyre coming robot invasion already dont worry talk origami31 newsstands lastampa', 'labels': ['artificial intelligence', 'robot', 'war', 'space', 'virtual reality', 'video game', 'sex'], 'scores': [0.9791539311408997, 0.9757059216499329, 0.8864805698394775, 0.26011720299720764, 0.1808190643787384, 0.04791311174631119, 0.00047649070620536804]}","['artificial intelligence', 'robot']",artificial intelligence
257648764624461824,2012-10-15T01:07:07.000Z,us navy builds robot modelled star wars character c3po fight fires board warships,Daily Mail Online,en,0,11,"{'sequence': 'us navy builds robot modelled star wars character c3po fight fires board warships', 'labels': ['robot', 'space', 'war', 'artificial intelligence', 'video game', 'virtual reality', 'sex'], 'scores': [0.9928000569343567, 0.9639754295349121, 0.9434807896614075, 0.9122885465621948, 0.7108790278434753, 0.17753441631793976, 0.0004936321638524532]}","['robot', 'space', 'war', 'artificial intelligence']",robot
828290867039453186,2017-02-05T17:15:06.000Z,artificial intelligence improve lives,La Razón,es,1,2,"{'sequence': 'artificial intelligence improve lives', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'sex', 'war'], 'scores': [0.9864929914474487, 0.7295126914978027, 0.40544891357421875, 0.16456347703933716, 0.0071223462000489235, 0.0020052136387676, 0.0006174349109642208]}",['artificial intelligence'],artificial intelligence
773594689463255040,2016-09-07T18:52:01.000Z,playstation meeting live sony set reveal ps4 neo slim vr headsets games much,The Sun Gaming,en,4,3,"{'sequence': 'playstation meeting live sony set reveal ps4 neo slim vr headsets games much', 'labels': ['video game', 'virtual reality', 'artificial intelligence', 'robot', 'war', 'space', 'sex'], 'scores': [0.9920278787612915, 0.9818223118782043, 0.4843752086162567, 0.17301829159259796, 0.020013850182294846, 0.005064309109002352, 0.0011722140479832888]}","['video game', 'virtual reality']",video game
866549751155642368,2017-05-22T07:02:15.000Z,robots saved santanna crisis,La Stampa,it,7,8,"{'sequence': 'robots saved santanna crisis', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'space', 'war', 'sex'], 'scores': [0.9867318868637085, 0.9756835103034973, 0.3782788813114166, 0.23326759040355682, 0.06302494555711746, 0.00029756000731140375, 0.0002273470163345337]}","['artificial intelligence', 'robot']",artificial intelligence
976396771365654528,2018-03-21T09:55:05.000Z,ubers driverless car crash wont stop runup driverless easier first years motorwaynnuber robot car police collision inevitable even human driver lastampa,Beniamino Pagliaro,it,1,5,"{'sequence': 'ubers driverless car crash wont stop runup driverless easier first years motorwaynnuber robot car police collision inevitable even human driver lastampa', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'video game', 'sex', 'war', 'space'], 'scores': [0.9942745566368103, 0.9810622930526733, 0.4229313135147095, 0.23375102877616882, 0.01708206720650196, 0.00505108991637826, 0.004802947863936424]}","['robot', 'artificial intelligence']",robot
136571713902227456,2011-11-15T22:30:08.000Z,crozzas imitation ballar crozza montirobot,Corriere della Sera,it,0,1,"{'sequence': 'crozzas imitation ballar crozza montirobot', 'labels': ['robot', 'artificial intelligence', 'video game', 'space', 'virtual reality', 'war', 'sex'], 'scores': [0.9321827292442322, 0.8707912564277649, 0.06392809003591537, 0.006294447463005781, 0.006039221305400133, 0.0006383191794157028, 0.0004545824776869267]}",['robot'],robot
817646431662055426,2017-01-07T08:17:55.000Z,artificial intelligence virtual reality hightech trends mark 2017 via figarotech,Elsa Bembaron 🚲🏉,fr,21,42,"{'sequence': 'artificial intelligence virtual reality hightech trends mark 2017 via figarotech', 'labels': ['virtual reality', 'artificial intelligence', 'video game', 'robot', 'sex', 'space', 'war'], 'scores': [0.9959045648574829, 0.9839769005775452, 0.23834636807441711, 0.18151749670505524, 0.0003406834730412811, 0.0001547393767395988, 0.00013017635501455516]}","['virtual reality', 'artificial intelligence']",virtual reality
902245151837388800,2017-08-28T19:03:01.000Z,elonmusks mission robot read mind,The Times and The Sunday Times,en,4,1,"{'sequence': 'elonmusks mission robot read mind', 'labels': ['artificial intelligence', 'robot', 'space', 'video game', 'virtual reality', 'war', 'sex'], 'scores': [0.994878888130188, 0.9896816611289978, 0.9050373435020447, 0.6181767582893372, 0.16816012561321259, 0.03883550316095352, 0.009856331162154675]}","['artificial intelligence', 'robot', 'space']",artificial intelligence
1192305678133661696,2019-11-07T05:00:00.000Z,innovators hyperrealistic robot clone almost face wants enter office via innovadoresinn,La Razón,es,2,1,"{'sequence': 'innovators hyperrealistic robot clone almost face wants enter office via innovadoresinn', 'labels': ['robot', 'artificial intelligence', 'virtual reality', 'video game', 'space', 'sex', 'war'], 'scores': [0.995349645614624, 0.9138574004173279, 0.8929637670516968, 0.3968818783760071, 0.001176331308670342, 0.0003969881508965045, 0.00014626099437009543]}","['robot', 'artificial intelligence']",robot
1162368427035697152,2019-08-16T14:20:03.000Z,blockchance experts discuss potential blockchain,WELT,de,1,0,"{'sequence': 'blockchance experts discuss potential blockchain', 'labels': ['video game', 'robot', 'war', 'artificial intelligence', 'virtual reality', 'space', 'sex'], 'scores': [0.2507629990577698, 0.20136918127536774, 0.020277997478842735, 0.008914322592318058, 0.0043923151679337025, 0.0025739253032952547, 0.001419993583112955]}",['video game'],video game
531736263326703616,2014-11-10T09:12:59.000Z,launch virtual reality app facebooks oculus rift via guardian,The Guardian,en,4,14,"{'sequence': 'launch virtual reality app facebooks oculus rift via guardian', 'labels': ['virtual reality', 'artificial intelligence', 'video game', 'robot', 'sex', 'space', 'war'], 'scores': [0.9893078207969666, 0.482340544462204, 0.4622969329357147, 0.11671003699302673, 0.037433307617902756, 0.013871831819415092, 0.0036664470098912716]}",['virtual reality'],virtual reality
718397850565152768,2016-04-08T11:19:29.000Z,berlindigital filming virtualreality iphone ronenmichael app splash berlin vr,Tagesspiegel,de,0,1,"{'sequence': 'berlindigital filming virtualreality iphone ronenmichael app splash berlin vr', 'labels': ['virtual reality', 'robot', 'artificial intelligence', 'space', 'sex', 'video game', 'war'], 'scores': [0.9970837831497192, 0.13716769218444824, 0.061674781143665314, 0.002123600337654352, 0.001468478119932115, 0.0013833297416567802, 0.0009647682309150696]}",['virtual reality'],virtual reality
1177359245907562501,2019-09-26T23:08:13.000Z,last 8 years large chains unions clashed issue holiday openings problem risks overcome thanks technology cashiers longer needed automatic checkouts enough,Corriere della Sera,it,1,6,"{'sequence': 'last 8 years large chains unions clashed issue holiday openings problem risks overcome thanks technology cashiers longer needed automatic checkouts enough', 'labels': ['robot', 'artificial intelligence', 'space', 'video game', 'virtual reality', 'sex', 'war'], 'scores': [0.49476706981658936, 0.1127278134226799, 0.014032055623829365, 0.004417426884174347, 0.003781612729653716, 0.0012463969178497791, 0.001081965398043394]}",['robot'],robot
740862549227278336,2016-06-09T11:06:10.000Z,blockchain revolution coming parliament,Libération,fr,7,24,"{'sequence': 'blockchain revolution coming parliament', 'labels': ['robot', 'video game', 'virtual reality', 'artificial intelligence', 'sex', 'space', 'war'], 'scores': [0.03574233502149582, 0.001423430978320539, 0.0007076460169628263, 0.00025595995248295367, 0.00023266708012670279, 0.00022611593885812908, 0.00010857397865038365]}",['robot'],robot
1149865601478930438,2019-07-13T02:18:17.000Z,application artificial intelligence pediatrics evolves parallel research babies teach machine learning systems,La Vanguardia,es,0,2,"{'sequence': 'application artificial intelligence pediatrics evolves parallel research babies teach machine learning systems', 'labels': ['artificial intelligence', 'robot', 'video game', 'virtual reality', 'sex', 'space', 'war'], 'scores': [0.9854627847671509, 0.01303059235215187, 0.002086952794343233, 0.0006357150268740952, 0.00025636248756200075, 0.0002042227570200339, 0.0001113090620492585]}",['artificial intelligence'],artificial intelligence
843792967475384320,2017-03-20T11:54:55.000Z,gamers using crafty technique watch vr porn playstation 4,Mirror Tech,en,0,5,"{'sequence': 'gamers using crafty technique watch vr porn playstation 4', 'labels': ['video game', 'sex', 'virtual reality', 'robot', 'space', 'artificial intelligence', 'war'], 'scores': [0.9912123680114746, 0.8630024790763855, 0.6504825353622437, 0.006061665713787079, 0.0018965310882776976, 0.0009198946063406765, 0.00012989374226890504]}",['video game'],video game
778008807498809344,2016-09-19T23:12:09.000Z,terrifying doubleclawed robot drone cut metal cables altitudes 5km,The Mirror,en,4,3,"{'sequence': 'terrifying doubleclawed robot drone cut metal cables altitudes 5km', 'labels': ['robot', 'artificial intelligence', 'space', 'war', 'video game', 'virtual reality', 'sex'], 'scores': [0.9963514804840088, 0.9601417183876038, 0.8381941318511963, 0.12641067802906036, 0.07972610741853714, 0.04944046586751938, 0.00024240848142653704]}","['robot', 'artificial intelligence']",robot
